Lon,Lat,YearDay,Time,Satellite,Method,Ecosystem,FRP
-83.365250,30.761019,2020042,"1856",GOES-EAST,ANALYSIS,27,-999.000
-82.276062,31.488972,2020042,"1906",GOES-EAST,ABI,94,51.465
-81.170502,27.166744,2020042,"1910",GOES-EAST,ABI,94,37.252
-82.997932,30.097086,2020042,"1926",GOES-EAST,ABI,35,45.915
-81.365562,27.582935,2020042,"1930",GOES-EAST,ABI,27,62.679
-81.060257,28.041126,2020042,"1950",GOES-EAST,ABI,94,107.632
-83.854279,31.000944,2020042,"1950",GOES-EAST,ABI,31,31.745
-83.854309,31.001013,2020042,"1951",GOES-EAST,ABI,31,36.395
-81.623932,31.938148,2020042,"2001",GOES-EAST,ANALYSIS,27,-999.000
-81.644737,27.673361,2020042,"2006",GOES-EAST,ABI,94,28.056
-83.711288,31.508114,2020042,"2010",GOES-EAST,ABI,35,26.839
-83.095779,30.212103,2020042,"2020",GOES-EAST,ABI,94,107.824
-83.097992,30.234911,2020042,"2021",GOES-EAST,ABI,56,69.053
-82.515961,29.618332,2020042,"2021",GOES-EAST,ANALYSIS,31,-999.000
-81.086349,27.799540,2020042,"2026",GOES-EAST,ABI,94,28.209
-82.768410,29.483906,2020042,"2030",GOES-EAST,ABI,31,36.513
-82.768410,29.483912,2020042,"2031",GOES-EAST,ABI,31,58.324
-80.553070,26.905928,2020042,"2031",GOES-EAST,ANALYSIS,94,-999.000
-84.782501,30.007912,2020042,"2031",GOES-EAST,ANALYSIS,27,-999.000
-83.243500,30.599775,2020042,"2031",GOES-EAST,ANALYSIS,94,-999.000
-80.523773,26.808271,2020042,"2036",GOES-EAST,ANALYSIS,57,-999.000
-80.887901,26.299141,2020042,"2040",GOES-EAST,ABI,27,62.309
-80.887909,26.299143,2020042,"2041",GOES-EAST,ABI,27,41.542
-82.860199,29.393721,2020042,"2041",GOES-EAST,ANALYSIS,94,-999.000
-82.733246,30.069990,2020042,"2046",GOES-EAST,ANALYSIS,35,-999.000
-84.595581,30.000282,2020042,"2056",GOES-EAST,ANALYSIS,27,-999.000
-83.219559,30.145412,2020042,"2141",GOES-EAST,ABI,27,62.253
-89.538597,30.865665,2020042,"2331",GOES-EAST,ANALYSIS,27,-999.000
-81.568260,28.355059,2020043,"0111",GOES-EAST,ANALYSIS,92,-999.000
-83.838814,30.450796,2020043,"1321",GOES-EAST,ANALYSIS,27,-999.000
-80.544472,26.525145,2020043,"1336",GOES-EAST,ANALYSIS,27,-999.000
-80.567322,26.598307,2020043,"1356",GOES-EAST,ANALYSIS,27,-999.000
-80.550102,26.533348,2020043,"1426",GOES-EAST,ABI,27,138.252
-81.600235,26.434618,2020043,"1430",GOES-EAST,ABI,56,22.487
-80.430740,26.986685,2020043,"1430",GOES-EAST,ABI,27,47.127
-80.430740,26.986694,2020043,"1431",GOES-EAST,ABI,27,105.750
-81.600243,26.434622,2020043,"1446",GOES-EAST,ABI,56,21.870
-81.731140,27.189854,2020043,"1446",GOES-EAST,ANALYSIS,94,-999.000
-80.551338,26.554928,2020043,"1500",GOES-EAST,ABI,31,86.912
-81.736176,27.193689,2020043,"1500",GOES-EAST,ABI,94,33.452
-81.734619,27.171885,2020043,"1501",GOES-EAST,ABI,94,54.361
-80.717010,26.556221,2020043,"1510",GOES-EAST,ABI,35,49.703
-80.558784,26.684662,2020043,"1536",GOES-EAST,ABI,31,108.189
-80.401939,26.718990,2020043,"1546",GOES-EAST,ANALYSIS,27,-999.000
-82.118248,27.632078,2020043,"1546",GOES-EAST,ANALYSIS,35,-999.000
-81.718925,27.827507,2020043,"1550",GOES-EAST,ABI,56,125.045
-80.909691,28.637064,2020043,"1550",GOES-EAST,ABI,56,62.317
-80.513588,26.619326,2020043,"1551",GOES-EAST,ABI,27,52.055
-80.908234,28.614910,2020043,"1551",GOES-EAST,ABI,56,67.882
-80.965904,28.501219,2020043,"1601",GOES-EAST,ANALYSIS,27,-999.000
-80.414864,26.705051,2020043,"1606",GOES-EAST,ABI,31,95.056
-80.416077,26.726679,2020043,"1606",GOES-EAST,ABI,27,109.781
-80.985565,28.504614,2020043,"1620",GOES-EAST,ABI,27,119.704
-81.527130,28.169073,2020043,"1626",GOES-EAST,ANALYSIS,27,-999.000
-80.363503,26.899395,2020043,"1630",GOES-EAST,ABI,35,23.721
-82.164948,27.482430,2020043,"1631",GOES-EAST,ANALYSIS,56,-999.000
-81.643005,27.648649,2020043,"1631",GOES-EAST,ANALYSIS,27,-999.000
-81.698029,32.038704,2020043,"1636",GOES-EAST,ANALYSIS,56,-999.000
-80.469734,26.575871,2020043,"1641",GOES-EAST,ABI,31,64.077
-80.362305,26.877764,2020043,"1641",GOES-EAST,ABI,35,28.959
-81.091248,28.901091,2020043,"1641",GOES-EAST,ANALYSIS,56,-999.000
-82.425560,28.741262,2020043,"1646",GOES-EAST,ABI,56,42.763
-80.674332,26.534338,2020043,"1650",GOES-EAST,ABI,31,156.451
-80.675591,26.555914,2020043,"1650",GOES-EAST,ABI,31,76.311
-80.674332,26.534340,2020043,"1651",GOES-EAST,ABI,31,187.251
-81.817413,26.868765,2020043,"1651",GOES-EAST,ABI,35,43.840
-82.425552,28.741259,2020043,"1700",GOES-EAST,ABI,56,65.352
-81.319611,28.129400,2020043,"1701",GOES-EAST,ANALYSIS,94,-999.000
-81.575958,26.777473,2020043,"1706",GOES-EAST,ANALYSIS,35,-999.000
-80.917908,27.660856,2020043,"1706",GOES-EAST,ANALYSIS,56,-999.000
-81.674538,26.910856,2020043,"1720",GOES-EAST,ABI,56,42.084
-81.658356,26.920904,2020043,"1721",GOES-EAST,ANALYSIS,41,-999.000
-82.174103,27.506844,2020043,"1726",GOES-EAST,ANALYSIS,56,-999.000
-81.200592,27.174200,2020043,"1736",GOES-EAST,ANALYSIS,27,-999.000
-81.756012,30.576912,2020043,"1746",GOES-EAST,ANALYSIS,27,-999.000
-81.340355,28.131950,2020043,"1750",GOES-EAST,ABI,94,90.262
-81.340355,28.131950,2020043,"1751",GOES-EAST,ABI,94,96.433
-80.687897,27.891363,2020043,"1756",GOES-EAST,ANALYSIS,35,-999.000
-81.533531,28.177990,2020043,"1806",GOES-EAST,ABI,27,82.186
-80.571274,26.901102,2020043,"1810",GOES-EAST,ABI,31,37.759
-80.642120,26.795782,2020043,"1811",GOES-EAST,ANALYSIS,27,-999.000
-80.544464,26.905647,2020043,"1811",GOES-EAST,ANALYSIS,94,-999.000
-81.798737,27.940191,2020043,"1811",GOES-EAST,ANALYSIS,35,-999.000
-84.450714,31.297127,2020043,"1811",GOES-EAST,ANALYSIS,94,-999.000
-80.502747,26.792341,2020043,"1816",GOES-EAST,ABI,27,40.589
-80.492584,26.798836,2020043,"1816",GOES-EAST,ANALYSIS,27,-999.000
-81.933014,27.503792,2020043,"1816",GOES-EAST,ANALYSIS,94,-999.000
-81.997589,30.039766,2020043,"1826",GOES-EAST,ABI,27,29.937
-81.505257,28.954378,2020043,"1831",GOES-EAST,ABI,27,112.218
-81.212242,27.167044,2020043,"1836",GOES-EAST,ABI,27,69.811
-82.171478,31.155037,2020043,"1836",GOES-EAST,ANALYSIS,56,-999.000
-81.212234,27.167040,2020043,"1840",GOES-EAST,ABI,27,51.088
-81.199509,26.323366,2020043,"1846",GOES-EAST,ABI,27,24.753
-81.156418,26.949337,2020043,"1846",GOES-EAST,ABI,27,108.286
-80.977028,27.732639,2020043,"1846",GOES-EAST,ABI,56,32.432
-82.873383,31.032967,2020043,"1846",GOES-EAST,ANALYSIS,27,-999.000
-81.156418,26.949337,2020043,"1850",GOES-EAST,ABI,27,58.239
-82.598724,29.564308,2020043,"1856",GOES-EAST,ANALYSIS,35,-999.000
-80.469727,26.575863,2020043,"1900",GOES-EAST,ABI,31,51.213
-81.662460,26.737373,2020043,"1901",GOES-EAST,ABI,41,30.663
-81.078407,27.997292,2020043,"1901",GOES-EAST,ABI,27,23.844
-81.980743,30.002998,2020043,"1901",GOES-EAST,ANALYSIS,56,-999.000
-83.254852,30.575203,2020043,"1901",GOES-EAST,ANALYSIS,94,-999.000
-81.385651,32.299446,2020043,"1901",GOES-EAST,ANALYSIS,27,-999.000
-83.599525,30.036884,2020043,"1906",GOES-EAST,ABI,94,38.035
-82.507332,31.841270,2020043,"1906",GOES-EAST,ABI,94,56.912
-83.670654,30.537058,2020043,"1906",GOES-EAST,ANALYSIS,27,-999.000
-83.599525,30.036880,2020043,"1910",GOES-EAST,ABI,94,40.313
-83.240738,30.579287,2020043,"1910",GOES-EAST,ABI,94,42.451
-83.495178,30.769753,2020043,"1911",GOES-EAST,ANALYSIS,27,-999.000
-83.849945,31.002451,2020043,"1911",GOES-EAST,ANALYSIS,31,-999.000
-83.185791,31.338308,2020043,"1916",GOES-EAST,ABI,94,26.974
-83.277740,30.189919,2020043,"1916",GOES-EAST,ANALYSIS,94,-999.000
-83.102844,30.508612,2020043,"1920",GOES-EAST,ABI,94,27.060
-83.105125,30.531622,2020043,"1926",GOES-EAST,ABI,56,24.479
-82.976379,30.853676,2020043,"1926",GOES-EAST,ANALYSIS,56,-999.000
-84.368736,31.441139,2020043,"1926",GOES-EAST,ANALYSIS,27,-999.000
-83.865196,31.540321,2020043,"1926",GOES-EAST,ANALYSIS,35,-999.000
-82.869911,31.033730,2020043,"1930",GOES-EAST,ABI,27,96.462
-84.437820,31.563051,2020043,"1931",GOES-EAST,ANALYSIS,27,-999.000
-83.207962,30.134829,2020043,"1936",GOES-EAST,ANALYSIS,27,-999.000
-81.035316,26.343504,2020043,"1940",GOES-EAST,ABI,94,61.516
-81.035316,26.343510,2020043,"1941",GOES-EAST,ABI,94,109.856
-82.914993,30.021914,2020043,"1941",GOES-EAST,ANALYSIS,35,-999.000
-84.892532,30.916079,2020043,"1946",GOES-EAST,ANALYSIS,35,-999.000
-81.198502,27.275801,2020043,"1956",GOES-EAST,ABI,56,34.424
-81.199509,26.323362,2020043,"2000",GOES-EAST,ABI,27,26.865
-82.905838,31.303652,2020043,"2001",GOES-EAST,ANALYSIS,27,-999.000
-84.556839,31.346376,2020043,"2001",GOES-EAST,ANALYSIS,31,-999.000
-84.794876,30.891665,2020043,"2006",GOES-EAST,ANALYSIS,94,-999.000
-83.195755,31.794985,2020043,"2006",GOES-EAST,ANALYSIS,27,-999.000
-84.605667,30.943544,2020043,"2016",GOES-EAST,ANALYSIS,27,-999.000
-81.972000,30.964907,2020043,"2016",GOES-EAST,ANALYSIS,27,-999.000
-84.504959,31.083925,2020043,"2016",GOES-EAST,ANALYSIS,35,-999.000
-84.303543,31.148012,2020043,"2016",GOES-EAST,ANALYSIS,94,-999.000
-84.749908,30.008402,2020043,"2020",GOES-EAST,ABI,27,81.597
-84.749908,30.008406,2020043,"2021",GOES-EAST,ABI,27,70.077
-83.071815,30.188972,2020043,"2026",GOES-EAST,ABI,56,50.497
-82.232513,28.984520,2020043,"2030",GOES-EAST,ABI,35,29.303
-83.071815,30.188965,2020043,"2030",GOES-EAST,ABI,56,84.195
-81.365562,27.582935,2020043,"2050",GOES-EAST,ABI,27,51.762
-81.967850,30.976461,2020043,"2050",GOES-EAST,ABI,27,39.272
-84.356865,31.169525,2020043,"2056",GOES-EAST,ANALYSIS,31,-999.000
-84.517998,31.252533,2020043,"2056",GOES-EAST,ANALYSIS,94,-999.000
-84.244888,31.145273,2020043,"2106",GOES-EAST,ABI,35,25.900
-83.231377,30.627535,2020043,"2111",GOES-EAST,ANALYSIS,27,-999.000
-84.698662,31.059662,2020043,"2121",GOES-EAST,ANALYSIS,35,-999.000
-83.680595,30.842377,2020043,"2126",GOES-EAST,ANALYSIS,31,-999.000
-83.369492,31.619640,2020043,"2136",GOES-EAST,ABI,35,190.463
-83.368095,31.626068,2020043,"2136",GOES-EAST,ANALYSIS,35,-999.000
-81.788506,29.724215,2020043,"2146",GOES-EAST,ANALYSIS,94,-999.000
-83.648857,30.695892,2020043,"2151",GOES-EAST,ANALYSIS,31,-999.000
-82.525810,32.307220,2020043,"2151",GOES-EAST,ANALYSIS,31,-999.000
-83.097099,30.188082,2020043,"2156",GOES-EAST,ANALYSIS,94,-999.000
-84.368523,31.448284,2020043,"2210",GOES-EAST,ABI,27,23.162
-83.805107,31.132904,2020043,"2226",GOES-EAST,ANALYSIS,27,-999.000
-84.242119,31.272064,2020043,"2226",GOES-EAST,ANALYSIS,94,-999.000
-83.912529,31.333099,2020043,"2226",GOES-EAST,ANALYSIS,35,-999.000
-81.823792,26.712881,2020043,"2231",GOES-EAST,ANALYSIS,56,-999.000
-83.181824,30.936512,2020043,"2231",GOES-EAST,ANALYSIS,56,-999.000
-82.791199,31.583485,2020043,"2231",GOES-EAST,ANALYSIS,94,-999.000
-82.797302,31.787952,2020043,"2231",GOES-EAST,ANALYSIS,27,-999.000
-84.362846,31.058582,2020043,"2246",GOES-EAST,ANALYSIS,31,-999.000
-82.217468,31.144032,2020043,"2251",GOES-EAST,ANALYSIS,56,-999.000
-83.267273,31.278309,2020043,"2256",GOES-EAST,ANALYSIS,94,-999.000
-85.330254,31.516346,2020043,"2256",GOES-EAST,ANALYSIS,27,-999.000
-83.276428,31.305775,2020043,"2301",GOES-EAST,ANALYSIS,31,-999.000
-82.595886,31.351551,2020043,"2306",GOES-EAST,ANALYSIS,27,-999.000
-83.468681,30.954823,2020043,"2311",GOES-EAST,ANALYSIS,94,-999.000
-84.353699,31.101307,2020043,"2316",GOES-EAST,ANALYSIS,35,-999.000
-84.024101,31.140980,2020043,"2316",GOES-EAST,ANALYSIS,94,-999.000
-84.243835,31.116566,2020043,"2331",GOES-EAST,ANALYSIS,35,-999.000
-82.897034,31.311419,2020043,"2340",GOES-EAST,ABI,94,22.894
-82.983459,30.829700,2020043,"2346",GOES-EAST,ANALYSIS,27,-999.000
-83.646469,30.699303,2020044,"0136",GOES-EAST,ABI,31,22.821
-80.572014,26.554983,2020044,"1406",GOES-EAST,ABI,31,52.706
-80.416077,26.726679,2020044,"1406",GOES-EAST,ABI,27,27.372
-80.523460,26.792360,2020044,"1410",GOES-EAST,ABI,31,61.475
-80.570778,26.533398,2020044,"1420",GOES-EAST,ABI,56,45.172
-80.557556,26.663090,2020044,"1420",GOES-EAST,ABI,31,24.450
-80.574501,26.598221,2020044,"1425",GOES-EAST,ABI,27,62.506
-80.554321,26.685204,2020044,"1425",GOES-EAST,ANALYSIS,31,-999.000
-80.409515,26.702803,2020044,"1425",GOES-EAST,ANALYSIS,31,-999.000
-80.674332,26.534338,2020044,"1430",GOES-EAST,ABI,31,106.208
-80.674332,26.534340,2020044,"1430",GOES-EAST,ABI,31,95.237
-80.574501,26.598215,2020044,"1430",GOES-EAST,ABI,27,20.844
-80.416069,26.726675,2020044,"1430",GOES-EAST,ABI,27,29.875
-80.489227,26.554461,2020044,"1440",GOES-EAST,ABI,27,90.961
-80.490433,26.576023,2020044,"1440",GOES-EAST,ABI,27,85.593
-80.718315,26.534803,2020044,"1450",GOES-EAST,ANALYSIS,27,-999.000
-80.659119,26.706003,2020044,"1450",GOES-EAST,ANALYSIS,94,-999.000
-81.840164,28.601576,2020044,"1500",GOES-EAST,ABI,35,22.265
-81.417824,26.497519,2020044,"1540",GOES-EAST,ABI,94,89.432
-81.438568,26.497702,2020044,"1540",GOES-EAST,ABI,56,95.463
-81.209381,27.123493,2020044,"1540",GOES-EAST,ABI,94,91.585
-81.209389,27.123493,2020044,"1540",GOES-EAST,ABI,94,70.216
-81.210808,27.145267,2020044,"1540",GOES-EAST,ABI,94,89.133
-81.852295,31.926819,2020044,"1540",GOES-EAST,ABI,56,78.159
-81.852295,31.926821,2020044,"1540",GOES-EAST,ABI,56,201.970
-81.431961,26.494814,2020044,"1540",GOES-EAST,ANALYSIS,56,-999.000
-81.211258,27.123720,2020044,"1540",GOES-EAST,ANALYSIS,94,-999.000
-81.438568,26.497709,2020044,"1545",GOES-EAST,ABI,56,52.705
-82.060410,27.611792,2020044,"1550",GOES-EAST,ABI,56,18.255
-80.612511,26.986780,2020044,"1550",GOES-EAST,ANALYSIS,35,-999.000
-80.582436,27.795052,2020044,"1605",GOES-EAST,ABI,56,23.048
-81.600243,26.434622,2020044,"1610",GOES-EAST,ABI,56,24.371
-80.435707,27.073654,2020044,"1610",GOES-EAST,ABI,27,21.343
-80.435707,27.073658,2020044,"1610",GOES-EAST,ABI,27,37.896
-82.058746,27.589888,2020044,"1610",GOES-EAST,ABI,94,57.540
-82.060410,27.611788,2020044,"1610",GOES-EAST,ABI,56,56.525
-80.513580,26.619324,2020044,"1620",GOES-EAST,ABI,27,67.393
-80.513588,26.619326,2020044,"1620",GOES-EAST,ABI,27,108.035
-80.582436,27.795052,2020044,"1620",GOES-EAST,ABI,56,42.185
-81.995682,30.016954,2020044,"1620",GOES-EAST,ABI,56,45.715
-81.995682,30.016956,2020044,"1620",GOES-EAST,ABI,56,45.960
-81.600235,26.434618,2020044,"1630",GOES-EAST,ABI,56,29.536
-82.425560,28.741262,2020044,"1640",GOES-EAST,ABI,56,72.886
-82.446915,28.741613,2020044,"1640",GOES-EAST,ABI,56,104.248
-81.310844,27.080925,2020044,"1650",GOES-EAST,ABI,56,26.044
-81.786156,31.945419,2020044,"1650",GOES-EAST,ANALYSIS,27,-999.000
-81.096039,28.883471,2020044,"1710",GOES-EAST,ABI,56,60.337
-81.801132,29.743349,2020044,"1725",GOES-EAST,ABI,27,25.982
-80.449013,26.575653,2020044,"1740",GOES-EAST,ABI,27,128.093
-82.438591,28.386353,2020044,"1750",GOES-EAST,ABI,56,36.434
-82.281837,29.320831,2020044,"1750",GOES-EAST,ABI,27,21.021
-80.307236,27.007515,2020044,"1800",GOES-EAST,ABI,27,24.533
-81.480286,28.023102,2020044,"1800",GOES-EAST,ABI,56,33.212
-81.480278,28.023102,2020044,"1810",GOES-EAST,ABI,56,61.438
-81.801132,29.743349,2020044,"1810",GOES-EAST,ABI,27,32.034
-81.395638,27.714808,2020044,"1820",GOES-EAST,ABI,56,33.379
-81.311630,28.021503,2020044,"1820",GOES-EAST,ABI,35,183.882
-81.410316,28.819641,2020044,"1825",GOES-EAST,ABI,56,28.978
-80.307236,27.007519,2020044,"1830",GOES-EAST,ABI,27,26.652
-81.310852,27.080931,2020044,"1830",GOES-EAST,ABI,56,56.135
-81.895676,27.939148,2020044,"1830",GOES-EAST,ABI,35,137.514
-81.410286,28.819540,2020044,"1830",GOES-EAST,ABI,56,36.364
-80.572556,26.922869,2020044,"1840",GOES-EAST,ABI,27,74.679
-81.652130,26.888821,2020044,"1850",GOES-EAST,ABI,56,43.857
-82.357269,28.429764,2020044,"1915",GOES-EAST,ABI,27,25.797
-81.319038,27.823547,2020044,"1920",GOES-EAST,ABI,35,94.005
-81.319038,27.823549,2020044,"1920",GOES-EAST,ABI,35,106.380
-82.631691,29.639853,2020044,"1950",GOES-EAST,ABI,31,34.850
-82.193436,27.154753,2020044,"2010",GOES-EAST,ABI,56,33.053
-81.660263,31.481756,2020044,"2035",GOES-EAST,ABI,27,48.297
-80.455101,26.683729,2020044,"2100",GOES-EAST,ABI,94,95.076
-80.455101,26.683729,2020044,"2100",GOES-EAST,ABI,94,215.895
-80.475838,26.683943,2020044,"2100",GOES-EAST,ABI,31,94.952
-80.397133,26.754744,2020044,"2125",GOES-EAST,ANALYSIS,57,-999.000
-81.533005,26.974432,2020044,"2135",GOES-EAST,ABI,35,41.963
-81.531548,26.952831,2020044,"2140",GOES-EAST,ABI,35,29.778
-92.777046,35.954258,2020044,"2340",GOES-EAST,ANALYSIS,26,-999.000
-93.804482,29.795803,2020045,"0020",GOES-EAST,ANALYSIS,30,-999.000
-93.814247,29.793362,2020045,"0030",GOES-EAST,ANALYSIS,30,-999.000
-81.552414,26.953081,2020045,"1700",GOES-EAST,ABI,35,57.610
-81.552422,26.953081,2020045,"1700",GOES-EAST,ABI,35,50.358
-81.605637,26.801212,2020045,"1730",GOES-EAST,ANALYSIS,35,-999.000
-85.328667,30.658188,2020045,"1745",GOES-EAST,ANALYSIS,56,-999.000
-81.602539,26.776459,2020045,"1750",GOES-EAST,ANALYSIS,35,-999.000
-86.795403,30.584364,2020045,"1805",GOES-EAST,ANALYSIS,35,-999.000
-88.632156,30.445114,2020045,"1820",GOES-EAST,ABI,31,41.076
-87.711388,30.838589,2020045,"1820",GOES-EAST,ABI,27,48.494
-88.632164,30.445118,2020045,"1825",GOES-EAST,ABI,31,64.323
-87.711388,30.838581,2020045,"1830",GOES-EAST,ABI,27,34.473
-81.590874,26.800739,2020045,"1840",GOES-EAST,ANALYSIS,35,-999.000
-92.804947,29.921108,2020045,"1840",GOES-EAST,ANALYSIS,41,-999.000
-94.252701,30.387419,2020045,"1840",GOES-EAST,ANALYSIS,27,-999.000
-89.127464,31.099911,2020045,"1850",GOES-EAST,ABI,31,64.127
-89.127487,31.099955,2020045,"1850",GOES-EAST,ABI,31,55.295
-91.042252,30.944059,2020045,"1915",GOES-EAST,ANALYSIS,27,-999.000
-86.376030,32.887192,2020045,"1915",GOES-EAST,ANALYSIS,27,-999.000
-80.770554,33.189926,2020045,"1915",GOES-EAST,ANALYSIS,27,-999.000
-89.699478,30.768021,2020045,"1920",GOES-EAST,ANALYSIS,27,-999.000
-80.631645,26.512310,2020045,"1935",GOES-EAST,ABI,31,152.999
-94.586121,29.802233,2020045,"1935",GOES-EAST,ABI,31,37.734
-80.626022,26.515583,2020045,"1935",GOES-EAST,ANALYSIS,27,-999.000
-80.631638,26.512308,2020045,"1940",GOES-EAST,ABI,31,244.738
-94.586113,29.802233,2020045,"1940",GOES-EAST,ABI,31,54.047
-92.987885,30.096956,2020045,"1940",GOES-EAST,ABI,31,33.661
-92.192154,29.586636,2020045,"1940",GOES-EAST,ANALYSIS,31,-999.000
-94.584732,29.803923,2020045,"1940",GOES-EAST,ANALYSIS,31,-999.000
-92.983170,30.089565,2020045,"1940",GOES-EAST,ANALYSIS,31,-999.000
-88.694237,30.424616,2020045,"1940",GOES-EAST,ANALYSIS,31,-999.000
-85.455620,32.105942,2020045,"1940",GOES-EAST,ANALYSIS,27,-999.000
-92.194962,29.598570,2020045,"1945",GOES-EAST,ABI,31,87.048
-80.883835,26.498005,2020045,"1950",GOES-EAST,ANALYSIS,94,-999.000
-94.140396,29.657436,2020045,"1950",GOES-EAST,ANALYSIS,31,-999.000
-86.978996,31.008190,2020045,"1955",GOES-EAST,ANALYSIS,27,-999.000
-80.502594,26.425116,2020045,"2000",GOES-EAST,ABI,27,92.207
-80.502602,26.425117,2020045,"2000",GOES-EAST,ABI,27,144.478
-80.523277,26.425323,2020045,"2000",GOES-EAST,ABI,27,187.077
-80.523285,26.425325,2020045,"2000",GOES-EAST,ABI,27,244.948
-92.194954,29.598568,2020045,"2000",GOES-EAST,ABI,31,157.834
-86.381714,32.893810,2020045,"2000",GOES-EAST,ABI,27,36.427
-80.502975,26.423786,2020045,"2000",GOES-EAST,ANALYSIS,27,-999.000
-88.695717,30.423603,2020045,"2005",GOES-EAST,ABI,31,36.731
-86.884483,30.844160,2020045,"2005",GOES-EAST,ANALYSIS,27,-999.000
-84.076225,31.844711,2020045,"2005",GOES-EAST,ANALYSIS,35,-999.000
-91.999733,29.865406,2020045,"2015",GOES-EAST,ABI,31,44.342
-92.022667,29.866055,2020045,"2015",GOES-EAST,ABI,31,40.353
-92.598190,29.995104,2020045,"2015",GOES-EAST,ABI,30,63.602
-85.546944,32.286366,2020045,"2015",GOES-EAST,ABI,57,71.209
-92.560806,29.696501,2020045,"2015",GOES-EAST,ANALYSIS,31,-999.000
-92.011490,29.867397,2020045,"2015",GOES-EAST,ANALYSIS,31,-999.000
-92.587662,29.991911,2020045,"2015",GOES-EAST,ANALYSIS,30,-999.000
-91.999733,29.865402,2020045,"2020",GOES-EAST,ABI,31,85.864
-88.695770,30.423702,2020045,"2020",GOES-EAST,ABI,31,43.757
-85.546944,32.286362,2020045,"2020",GOES-EAST,ABI,57,30.279
-89.380371,30.980219,2020045,"2020",GOES-EAST,ANALYSIS,27,-999.000
-81.894646,32.675224,2020045,"2020",GOES-EAST,ANALYSIS,27,-999.000
-87.177864,31.088339,2020045,"2025",GOES-EAST,ANALYSIS,94,-999.000
-92.834045,30.024454,2020045,"2030",GOES-EAST,ABI,31,41.880
-94.163803,29.649784,2020045,"2030",GOES-EAST,ANALYSIS,22,-999.000
-80.521065,26.437847,2020045,"2035",GOES-EAST,ANALYSIS,27,-999.000
-80.567940,26.902691,2020045,"2035",GOES-EAST,ANALYSIS,31,-999.000
-94.236664,30.384813,2020045,"2040",GOES-EAST,ABI,27,31.945
-94.236671,30.384813,2020045,"2040",GOES-EAST,ABI,27,33.952
-92.873177,30.846659,2020045,"2040",GOES-EAST,ANALYSIS,27,-999.000
-89.701340,30.767565,2020045,"2045",GOES-EAST,ABI,27,26.475
-92.228111,29.758066,2020045,"2050",GOES-EAST,ABI,31,40.233
-92.228111,29.758070,2020045,"2050",GOES-EAST,ABI,31,46.721
-84.526962,31.103527,2020045,"2050",GOES-EAST,ABI,35,25.295
-84.526962,31.103527,2020045,"2050",GOES-EAST,ABI,35,49.303
-94.146622,29.656034,2020045,"2050",GOES-EAST,ANALYSIS,31,-999.000
-89.272949,30.572016,2020045,"2050",GOES-EAST,ANALYSIS,27,-999.000
-91.458496,35.956219,2020045,"2050",GOES-EAST,ANALYSIS,26,-999.000
-87.834641,30.910168,2020045,"2055",GOES-EAST,ABI,27,43.383
-87.827682,30.906265,2020045,"2055",GOES-EAST,ANALYSIS,27,-999.000
-86.977631,31.008024,2020045,"2100",GOES-EAST,ABI,27,26.661
-83.166519,31.039286,2020045,"2100",GOES-EAST,ANALYSIS,31,-999.000
-81.752457,32.867409,2020045,"2100",GOES-EAST,ANALYSIS,94,-999.000
-94.018494,29.848221,2020045,"2105",GOES-EAST,ANALYSIS,30,-999.000
-93.038803,30.929470,2020045,"2105",GOES-EAST,ANALYSIS,31,-999.000
-86.582161,31.678183,2020045,"2105",GOES-EAST,ANALYSIS,27,-999.000
-86.580208,31.043415,2020045,"2110",GOES-EAST,ANALYSIS,27,-999.000
-85.120445,32.811733,2020045,"2110",GOES-EAST,ANALYSIS,27,-999.000
-84.316521,33.379910,2020045,"2110",GOES-EAST,ANALYSIS,35,-999.000
-89.286461,36.446560,2020045,"2110",GOES-EAST,ANALYSIS,26,-999.000
-86.476692,31.424274,2020045,"2115",GOES-EAST,ANALYSIS,31,-999.000
-82.480576,32.312721,2020045,"2115",GOES-EAST,ANALYSIS,94,-999.000
-82.072769,32.639286,2020045,"2115",GOES-EAST,ANALYSIS,31,-999.000
-92.106934,34.606892,2020045,"2115",GOES-EAST,ANALYSIS,35,-999.000
-92.621223,29.995701,2020045,"2120",GOES-EAST,ABI,22,101.955
-92.834045,30.024446,2020045,"2120",GOES-EAST,ABI,31,44.071
-84.271614,31.445740,2020045,"2120",GOES-EAST,ANALYSIS,94,-999.000
-83.918861,35.551044,2020045,"2120",GOES-EAST,ANALYSIS,24,-999.000
-89.544434,30.993891,2020045,"2125",GOES-EAST,ANALYSIS,27,-999.000
-79.405891,34.568333,2020045,"2135",GOES-EAST,ANALYSIS,31,-999.000
-85.953148,32.044361,2020045,"2140",GOES-EAST,ANALYSIS,27,-999.000
-78.948082,34.676144,2020045,"2140",GOES-EAST,ANALYSIS,57,-999.000
-91.536621,35.903484,2020045,"2140",GOES-EAST,ANALYSIS,26,-999.000
-88.687057,30.423843,2020045,"2145",GOES-EAST,ANALYSIS,31,-999.000
-85.300911,31.508261,2020045,"2145",GOES-EAST,ANALYSIS,35,-999.000
-85.309067,31.510214,2020045,"2150",GOES-EAST,ABI,35,27.078
-86.704636,31.166033,2020045,"2150",GOES-EAST,ANALYSIS,27,-999.000
-86.936539,36.935169,2020045,"2155",GOES-EAST,ANALYSIS,57,-999.000
